# OpenSignals Text File Format. Version 1
# {"84:BA:20:AE:BF:DA": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:AE:BF:DA", "device connection": "BTH84:BA:20:AE:BF:DA", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-11-9", "time": "18:10:45.414", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	510	514	0	482	36	0	
1	0	0	0	0	512	513	0	512	36	0	
2	0	0	0	0	511	515	0	528	36	0	
3	0	0	0	0	508	516	0	542	36	0	
4	0	0	0	0	515	513	0	546	36	0	
5	0	0	0	0	512	514	0	546	36	0	
6	0	0	0	0	508	515	0	540	36	0	
7	0	0	0	0	508	514	0	531	36	0	
8	0	0	0	0	502	510	0	529	36	0	
9	0	0	0	0	510	510	0	529	36	0	
10	0	0	0	0	513	510	0	529	36	0	
11	0	0	0	0	510	509	0	516	36	0	
12	0	0	0	0	508	510	1	496	36	0	
13	0	0	0	0	511	509	0	471	36	0	
14	0	0	0	0	508	511	0	458	36	0	
15	0	0	0	0	511	512	0	443	36	0	
0	0	0	0	0	512	511	0	420	36	0	
1	0	0	0	0	513	513	0	394	36	0	
2	0	0	0	0	507	513	0	380	36	0	
3	0	0	0	0	515	515	0	398	36	0	
4	0	0	0	0	510	515	1	432	36	0	
5	0	0	0	0	510	511	0	455	36	0	
6	0	0	0	0	513	510	0	470	36	0	
7	0	0	0	0	509	511	0	484	36	0	
8	0	0	0	0	515	510	0	499	36	0	
9	0	0	0	0	514	511	0	521	36	0	
10	0	0	0	0	511	511	0	547	36	0	
11	0	0	0	0	509	513	0	575	36	0	
12	0	0	0	0	510	511	0	597	36	0	
13	0	0	0	0	502	512	0	610	36	0	
14	0	0	0	0	514	512	0	615	36	0	
15	0	0	0	0	507	510	0	607	36	0	
0	0	0	0	0	510	511	0	590	36	0	
1	0	0	0	0	504	512	0	568	36	0	
2	0	0	0	0	507	512	0	536	36	0	
3	0	0	0	0	509	511	0	503	36	0	
4	0	0	0	0	518	511	0	476	36	0	
5	0	0	0	0	510	511	0	460	36	0	
6	0	0	0	0	510	509	0	436	36	0	
7	0	0	0	0	512	511	0	399	36	0	
8	0	0	0	0	507	512	1	351	36	0	
9	0	0	0	0	503	510	0	321	36	0	
10	0	0	0	0	513	510	0	313	36	0	
11	0	0	0	0	512	511	0	329	36	0	
12	0	0	0	0	504	512	0	356	36	0	
13	0	0	0	0	511	512	0	376	36	0	
14	0	0	0	0	512	512	0	410	36	0	
15	0	0	0	0	505	514	0	429	36	0	
0	0	0	0	0	513	513	0	457	36	0	
1	0	0	0	0	515	513	0	479	36	0	
2	0	0	0	0	502	514	0	495	36	0	
3	0	0	0	0	515	513	0	508	36	0	
4	0	0	0	0	509	513	0	512	36	0	
5	0	0	0	0	512	512	0	503	36	0	
6	0	0	0	0	514	513	0	491	36	0	
7	0	0	0	0	512	513	0	489	36	0	
8	0	0	0	0	511	512	1	492	36	0	
9	0	0	0	0	505	511	0	490	36	0	
10	0	0	0	0	510	510	0	486	36	0	
11	0	0	0	0	508	512	0	491	36	0	
12	0	0	0	0	505	511	0	503	36	0	
13	0	0	0	0	510	512	0	509	36	0	
14	0	0	0	0	513	515	0	520	36	0	
15	0	0	0	0	513	513	0	528	36	0	
0	0	0	0	0	506	514	1	533	36	0	
1	0	0	0	0	511	513	0	536	36	0	
2	0	0	0	0	514	512	0	529	36	0	
3	0	0	0	0	503	511	0	523	36	0	
4	0	0	0	0	511	511	0	510	36	0	
5	0	0	0	0	505	511	0	494	36	0	
6	0	0	0	0	507	512	0	480	36	0	
7	0	0	0	0	520	512	0	480	36	0	
8	0	0	0	0	511	513	1	491	36	0	
9	0	0	0	0	510	513	0	518	37	0	
10	0	0	0	0	512	512	0	533	36	0	
11	0	0	0	0	504	513	0	565	36	0	
12	0	0	0	0	512	511	1	590	36	0	
13	0	0	0	0	505	510	0	610	36	0	
14	0	0	0	0	514	511	0	617	36	0	
15	0	0	0	0	515	512	0	601	36	0	
0	0	0	0	0	510	510	0	569	36	0	
1	0	0	0	0	522	511	0	537	36	0	
2	0	0	0	0	526	513	0	497	36	0	
3	0	0	0	0	507	512	0	455	36	0	
4	0	0	0	0	503	510	0	420	36	0	
5	0	0	0	0	508	510	0	396	36	0	
6	0	0	0	0	512	513	0	374	36	0	
7	0	0	0	0	503	514	0	368	36	0	
8	0	0	0	0	513	515	1	385	36	0	
9	0	0	0	0	505	513	0	410	36	0	
10	0	0	0	0	513	512	0	434	36	0	
11	0	0	0	0	510	511	0	470	36	0	
12	0	0	0	0	512	511	0	508	36	0	
13	0	0	0	0	512	510	0	528	36	0	
14	0	0	0	0	507	511	0	528	36	0	
15	0	0	0	0	513	513	0	515	36	0	
0	0	0	0	0	518	512	1	493	36	0	
1	0	0	0	0	510	513	0	465	36	0	
2	0	0	0	0	507	513	0	437	36	0	
3	0	0	0	0	507	512	0	419	36	0	
4	0	0	0	0	511	513	0	404	36	0	
5	0	0	0	0	509	513	0	403	36	0	
6	0	0	0	0	514	512	0	402	36	0	
7	0	0	0	0	514	512	0	421	36	0	
8	0	0	0	0	507	513	1	437	36	0	
9	0	0	0	0	510	512	0	452	36	0	
10	0	0	0	0	513	514	0	465	36	0	
11	0	0	0	0	504	513	0	480	36	0	
12	0	0	0	0	518	514	0	514	36	0	
13	0	0	0	0	511	514	0	533	36	0	
14	0	0	0	0	505	517	0	539	36	0	
15	0	0	0	0	510	515	0	529	36	0	
0	0	0	0	0	502	512	0	505	36	0	
1	0	0	0	0	516	512	0	473	36	0	
2	0	0	0	0	513	511	0	431	36	0	
3	0	0	0	0	509	512	0	374	36	0	
4	0	0	0	0	513	511	1	331	36	0	
5	0	0	0	0	506	512	0	330	36	0	
6	0	0	0	0	506	513	0	352	36	0	
7	0	0	0	0	511	513	0	379	36	0	
8	0	0	0	0	514	512	0	412	36	0	
9	0	0	0	0	515	511	0	451	36	0	
10	0	0	0	0	508	511	0	487	36	0	
11	0	0	0	0	507	511	0	496	36	0	
12	0	0	0	0	508	510	1	482	36	0	
13	0	0	0	0	506	508	0	464	36	0	
14	0	0	0	0	508	510	0	456	36	0	
15	0	0	0	0	514	512	0	461	36	0	
0	0	0	0	0	518	512	0	489	36	0	
1	0	0	0	0	510	512	0	541	36	0	
2	0	0	0	0	507	512	0	583	36	0	
3	0	0	0	0	507	513	0	583	36	0	
4	0	0	0	0	512	515	1	576	36	0	
5	0	0	0	0	505	514	0	576	36	0	
6	0	0	0	0	514	514	0	571	36	0	
7	0	0	0	0	511	515	0	566	36	0	
8	0	0	0	0	510	512	1	564	36	0	
9	0	0	0	0	507	512	0	567	36	0	
10	0	0	0	0	510	513	0	571	36	0	
11	0	0	0	0	514	514	0	588	36	0	
12	0	0	0	0	508	514	1	601	36	0	
13	0	0	0	0	511	512	0	612	36	0	
14	0	0	0	0	512	512	0	612	36	0	
15	0	0	0	0	511	512	0	593	36	0	
0	0	0	0	0	512	510	0	568	36	0	
1	0	0	0	0	508	511	0	557	36	0	
2	0	0	0	0	509	511	0	558	36	0	
3	0	0	0	0	505	511	0	559	36	0	
4	0	0	0	0	506	509	0	568	36	0	
5	0	0	0	0	515	510	0	574	36	0	
6	0	0	0	0	511	511	0	564	36	0	
7	0	0	0	0	514	511	0	526	36	0	
8	0	0	0	0	508	511	1	489	36	0	
9	0	0	0	0	507	510	0	449	36	0	
10	0	0	0	0	515	511	0	407	36	0	
11	0	0	0	0	506	510	0	375	36	0	
12	0	0	0	0	507	510	0	352	36	0	
13	0	0	0	0	516	510	0	350	36	0	
14	0	0	0	0	511	510	0	366	36	0	
15	0	0	0	0	508	510	0	393	36	0	
0	0	0	0	0	512	511	0	425	36	0	
1	0	0	0	0	506	508	0	468	36	0	
2	0	0	0	0	507	512	0	518	36	0	
3	0	0	0	0	510	511	0	548	36	0	
4	0	0	0	0	515	511	1	564	36	0	
5	0	0	0	0	508	512	0	580	36	0	
6	0	0	0	0	510	512	0	587	36	0	
7	0	0	0	0	512	512	0	591	36	0	
8	0	0	0	0	509	511	0	581	36	0	
9	0	0	0	0	510	512	0	564	36	0	
10	0	0	0	0	511	512	0	547	36	0	
11	0	0	0	0	511	513	0	533	36	0	
12	0	0	0	0	507	511	0	520	36	0	
13	0	0	0	0	510	511	0	511	36	0	
14	0	0	0	0	515	512	0	507	36	0	
15	0	0	0	0	508	511	0	499	36	0	
0	0	0	0	0	508	512	1	487	36	0	
1	0	0	0	0	510	510	0	493	36	0	
2	0	0	0	0	510	510	0	509	36	0	
3	0	0	0	0	510	510	0	518	36	0	
4	0	0	0	0	510	510	0	526	36	0	
5	0	0	0	0	516	509	0	536	36	0	
6	0	0	0	0	508	508	0	528	36	0	
7	0	0	0	0	511	510	0	517	36	0	
8	0	0	0	0	511	510	0	495	36	0	
9	0	0	0	0	510	511	0	481	36	0	
10	0	0	0	0	510	512	0	473	36	0	
11	0	0	0	0	506	512	0	467	36	0	
12	0	0	0	0	505	510	0	465	36	0	
13	0	0	0	0	504	511	0	463	36	0	
14	0	0	0	0	508	512	0	439	36	0	
15	0	0	0	0	512	511	0	395	36	0	
0	0	0	0	0	505	512	1	372	36	0	
1	0	0	0	0	509	512	0	368	36	0	
2	0	0	0	0	513	512	0	367	36	0	
3	0	0	0	0	511	514	0	361	36	0	
4	0	0	0	0	511	513	1	347	36	0	
5	0	0	0	0	518	512	0	347	36	0	
6	0	0	0	0	513	512	0	370	36	0	
7	0	0	0	0	508	512	0	388	36	0	
8	0	0	0	0	514	513	1	416	36	0	
9	0	0	0	0	510	512	0	446	36	0	
10	0	0	0	0	507	513	0	469	36	0	
11	0	0	0	0	512	512	0	480	36	0	
12	0	0	0	0	507	511	0	489	36	0	
13	0	0	0	0	510	510	0	508	36	0	
14	0	0	0	0	507	512	0	524	36	0	
15	0	0	0	0	507	512	0	542	36	0	
0	0	0	0	0	509	515	1	553	36	0	
1	0	0	0	0	511	514	0	568	36	0	
2	0	0	0	0	510	514	0	579	36	0	
3	0	0	0	0	514	514	0	585	36	0	
4	0	0	0	0	512	513	0	585	36	0	
5	0	0	0	0	512	513	0	584	36	0	
6	0	0	0	0	511	512	0	561	36	0	
7	0	0	0	0	514	514	0	550	36	0	
8	0	0	0	0	508	513	1	549	36	0	
9	0	0	0	0	507	514	0	551	36	0	
10	0	0	0	0	511	513	0	544	36	0	
11	0	0	0	0	512	514	0	523	36	0	
12	0	0	0	0	511	512	0	507	36	0	
13	0	0	0	0	513	512	0	508	36	0	
14	0	0	0	0	510	513	0	525	36	0	
15	0	0	0	0	509	513	0	541	36	0	
0	0	0	0	0	508	514	1	559	36	0	
1	0	0	0	0	509	514	0	572	36	0	
2	0	0	0	0	511	515	0	575	36	0	
3	0	0	0	0	510	515	0	560	36	0	
4	0	0	0	0	511	514	1	535	36	0	
5	0	0	0	0	508	513	0	517	36	0	
6	0	0	0	0	510	514	0	505	36	0	
7	0	0	0	0	510	513	0	489	36	0	
8	0	0	0	0	514	512	1	473	36	0	
9	0	0	0	0	518	511	0	475	36	0	
10	0	0	0	0	518	512	0	457	36	0	
11	0	0	0	0	511	512	0	442	36	0	
12	0	0	0	0	511	510	0	420	36	0	
13	0	0	0	0	505	510	0	408	36	0	
14	0	0	0	0	515	511	0	406	36	0	
15	0	0	0	0	506	510	0	410	36	0	
0	0	0	0	0	506	511	1	421	36	0	
1	0	0	0	0	512	510	0	444	36	0	
2	0	0	0	0	510	511	0	470	36	0	
3	0	0	0	0	513	512	0	486	36	0	
4	0	0	0	0	510	511	0	496	36	0	
5	0	0	0	0	506	513	0	508	36	0	
6	0	0	0	0	504	514	0	515	36	0	
7	0	0	0	0	505	513	0	519	36	0	
8	0	0	0	0	514	512	0	524	36	0	
9	0	0	0	0	511	510	0	530	36	0	
10	0	0	0	0	512	510	0	533	36	0	
11	0	0	0	0	512	511	0	535	36	0	
12	0	0	0	0	507	508	0	541	36	0	
13	0	0	0	0	506	509	0	545	36	0	
14	0	0	0	0	510	510	0	554	36	0	
15	0	0	0	0	514	510	0	571	36	0	
0	0	0	0	0	510	510	1	587	36	0	
1	0	0	0	0	505	511	0	596	36	0	
2	0	0	0	0	514	510	0	600	36	0	
3	0	0	0	0	505	512	0	594	36	0	
4	0	0	0	0	512	512	0	576	36	0	
5	0	0	0	0	511	512	0	564	36	0	
6	0	0	0	0	511	511	0	548	36	0	
7	0	0	0	0	511	511	0	535	36	0	
8	0	0	0	0	507	512	1	519	36	0	
9	0	0	0	0	512	512	0	505	36	0	
10	0	0	0	0	506	513	0	493	36	0	
11	0	0	0	0	510	510	0	498	36	0	
12	0	0	0	0	515	510	1	509	36	0	
13	0	0	0	0	513	510	0	514	36	0	
14	0	0	0	0	514	510	0	503	36	0	
15	0	0	0	0	515	509	0	509	36	0	
0	0	0	0	0	508	508	1	524	36	0	
1	0	0	0	0	508	509	0	551	36	0	
2	0	0	0	0	510	510	0	588	36	0	
3	0	0	0	0	511	511	0	623	36	0	
4	0	0	0	0	506	513	1	648	36	0	
5	0	0	0	0	509	512	0	664	36	0	
6	0	0	0	0	512	512	0	661	36	0	
7	0	0	0	0	515	513	0	652	36	0	
8	0	0	0	0	509	512	0	632	36	0	
9	0	0	0	0	508	512	0	611	36	0	
10	0	0	0	0	508	513	0	585	36	0	
11	0	0	0	0	512	512	0	556	36	0	
12	0	0	0	0	508	512	1	529	36	0	
13	0	0	0	0	508	512	0	504	36	0	
14	0	0	0	0	511	512	0	489	36	0	
15	0	0	0	0	517	513	0	481	36	0	
0	0	0	0	0	513	513	1	481	36	0	
1	0	0	0	0	514	514	0	488	36	0	
2	0	0	0	0	513	512	0	498	36	0	
3	0	0	0	0	509	512	0	512	36	0	
4	0	0	0	0	504	511	0	541	36	0	
5	0	0	0	0	505	513	0	564	36	0	
6	0	0	0	0	511	513	0	579	36	0	
7	0	0	0	0	507	513	0	590	36	0	
8	0	0	0	0	511	515	1	605	36	0	
9	0	0	0	0	513	514	0	609	36	0	
10	0	0	0	0	505	513	0	607	36	0	
11	0	0	0	0	513	512	0	601	36	0	
12	0	0	0	0	516	513	1	595	36	0	
13	0	0	0	0	508	511	0	584	36	0	
14	0	0	0	0	510	513	0	572	36	0	
15	0	0	0	0	516	513	0	559	36	0	
0	0	0	0	0	509	512	0	548	36	0	
1	0	0	0	0	505	511	0	537	36	0	
2	0	0	0	0	510	511	0	528	36	0	
3	0	0	0	0	510	511	0	521	36	0	
4	0	0	0	0	506	513	1	513	36	0	
5	0	0	0	0	507	513	0	508	36	0	
6	0	0	0	0	512	513	0	500	36	0	
7	0	0	0	0	512	511	0	488	36	0	
8	0	0	0	0	510	511	0	471	36	0	
9	0	0	0	0	515	512	0	461	36	0	
10	0	0	0	0	511	511	0	464	36	0	
11	0	0	0	0	512	513	0	471	36	0	
12	0	0	0	0	519	512	1	478	36	0	
13	0	0	0	0	508	511	0	493	36	0	
14	0	0	0	0	504	509	0	510	36	0	
15	0	0	0	0	511	510	0	527	36	0	
0	0	0	0	0	510	509	0	547	36	0	
1	0	0	0	0	513	509	0	558	36	0	
2	0	0	0	0	508	509	0	581	36	0	
3	0	0	0	0	508	511	0	601	36	0	
4	0	0	0	0	509	513	1	613	36	0	
5	0	0	0	0	511	513	0	612	36	0	
6	0	0	0	0	506	513	0	606	36	0	
7	0	0	0	0	507	513	0	596	36	0	
8	0	0	0	0	512	515	1	589	36	0	
9	0	0	0	0	513	513	0	583	36	0	
10	0	0	0	0	511	512	0	560	36	0	
11	0	0	0	0	502	512	0	538	36	0	
12	0	0	0	0	517	511	1	514	37	0	
13	0	0	0	0	513	510	0	495	36	0	
14	0	0	0	0	510	511	0	485	36	0	
15	0	0	0	0	518	511	0	479	36	0	
0	0	0	0	0	514	513	1	472	36	0	
1	0	0	0	0	505	511	0	473	36	0	
2	0	0	0	0	513	511	0	473	36	0	
3	0	0	0	0	507	511	0	468	36	0	
4	0	0	0	0	512	511	0	462	36	0	
5	0	0	0	0	504	509	0	462	36	0	
6	0	0	0	0	511	511	0	457	37	0	
7	0	0	0	0	511	513	0	458	36	0	
8	0	0	0	0	500	513	1	455	36	0	
9	0	0	0	0	505	513	0	461	36	0	
10	0	0	0	0	515	511	0	476	36	0	
11	0	0	0	0	516	512	0	493	36	0	
12	0	0	0	0	511	512	0	503	36	0	
13	0	0	0	0	512	511	0	505	36	0	
14	0	0	0	0	508	512	0	514	36	0	
15	0	0	0	0	509	515	0	524	36	0	
0	0	0	0	0	510	515	1	535	36	0	
1	0	0	0	0	511	515	0	546	36	0	
2	0	0	0	0	512	516	0	553	36	0	
3	0	0	0	0	513	515	0	561	36	0	
4	0	0	0	0	518	514	0	559	37	0	
5	0	0	0	0	504	512	0	558	36	0	
6	0	0	0	0	508	514	0	568	36	0	
7	0	0	0	0	504	513	0	583	36	0	
8	0	0	0	0	506	513	1	593	36	0	
9	0	0	0	0	510	511	0	600	36	0	
10	0	0	0	0	510	510	0	604	36	0	
11	0	0	0	0	509	511	0	607	36	0	
12	0	0	0	0	513	511	0	607	36	0	
13	0	0	0	0	510	511	0	610	36	0	
14	0	0	0	0	512	510	0	605	36	0	
15	0	0	0	0	515	512	0	596	36	0	
0	0	0	0	0	508	510	0	584	36	0	
1	0	0	0	0	506	511	0	574	36	0	
2	0	0	0	0	511	511	0	572	36	0	
3	0	0	0	0	509	510	0	572	36	0	
4	0	0	0	0	509	510	1	582	36	0	
5	0	0	0	0	509	512	0	600	36	0	
6	0	0	0	0	513	511	0	611	36	0	
7	0	0	0	0	507	514	0	623	36	0	
8	0	0	0	0	511	514	1	630	36	0	
9	0	0	0	0	505	513	0	639	36	0	
10	0	0	0	0	512	512	0	641	36	0	
11	0	0	0	0	517	512	0	629	36	0	
12	0	0	0	0	510	513	1	619	36	0	
13	0	0	0	0	519	512	0	614	36	0	
14	0	0	0	0	510	513	0	600	36	0	
15	0	0	0	0	504	513	0	590	36	0	
0	0	0	0	0	510	511	0	558	36	0	
1	0	0	0	0	510	511	0	548	36	0	
2	0	0	0	0	513	512	0	545	36	0	
3	0	0	0	0	500	513	0	538	36	0	
4	0	0	0	0	503	513	1	527	36	0	
5	0	0	0	0	515	513	0	518	36	0	
6	0	0	0	0	515	513	0	516	36	0	
7	0	0	0	0	508	512	0	526	36	0	
8	0	0	0	0	513	513	0	536	36	0	
9	0	0	0	0	510	513	0	545	36	0	
10	0	0	0	0	505	514	0	532	36	0	
11	0	0	0	0	513	513	0	525	36	0	
12	0	0	0	0	506	512	1	515	36	0	
13	0	0	0	0	507	513	0	505	36	0	
14	0	0	0	0	513	512	0	502	36	0	
15	0	0	0	0	515	513	0	504	36	0	
0	0	0	0	0	511	513	0	511	36	0	
1	0	0	0	0	508	513	0	520	36	0	
2	0	0	0	0	510	511	0	530	36	0	
3	0	0	0	0	514	512	0	534	36	0	
4	0	0	0	0	513	509	0	535	36	0	
5	0	0	0	0	504	510	0	539	36	0	
6	0	0	0	0	517	512	0	542	36	0	
7	0	0	0	0	501	512	0	530	36	0	
8	0	0	0	0	511	512	1	516	36	0	
9	0	0	0	0	512	512	0	523	36	0	
10	0	0	0	0	504	510	0	537	36	0	
11	0	0	0	0	506	511	0	556	36	0	
12	0	0	0	0	501	511	0	542	36	0	
13	0	0	0	0	510	512	0	539	36	0	
14	0	0	0	0	518	511	0	530	36	0	
15	0	0	0	0	511	510	0	515	36	0	
0	0	0	0	0	507	509	1	499	36	0	
1	0	0	0	0	509	508	0	490	36	0	
2	0	0	0	0	514	508	0	484	36	0	
3	0	0	0	0	506	511	0	477	36	0	
4	0	0	0	0	510	509	0	462	36	0	
5	0	0	0	0	509	512	0	449	36	0	
6	0	0	0	0	507	512	0	452	36	0	
7	0	0	0	0	513	512	0	467	36	0	
8	0	0	0	0	510	512	1	489	36	0	
9	0	0	0	0	510	512	0	515	36	0	
10	0	0	0	0	510	513	0	538	36	0	
11	0	0	0	0	507	514	0	563	36	0	
12	0	0	0	0	510	512	0	583	36	0	
13	0	0	0	0	513	511	0	599	36	0	
14	0	0	0	0	513	512	0	606	36	0	
15	0	0	0	0	510	512	0	602	36	0	
0	0	0	0	0	508	511	0	583	36	0	
1	0	0	0	0	509	512	0	560	36	0	
2	0	0	0	0	509	511	0	548	36	0	
3	0	0	0	0	506	512	0	538	36	0	
4	0	0	0	0	509	514	1	519	36	0	
5	0	0	0	0	511	515	0	505	36	0	
6	0	0	0	0	515	516	0	497	36	0	
7	0	0	0	0	515	515	0	498	36	0	
8	0	0	0	0	512	515	0	506	36	0	
9	0	0	0	0	508	515	0	516	36	0	
10	0	0	0	0	511	515	0	522	36	0	
11	0	0	0	0	506	516	0	524	36	0	
12	0	0	0	0	512	516	0	522	36	0	
13	0	0	0	0	502	516	0	515	36	0	
14	0	0	0	0	512	516	0	508	36	0	
15	0	0	0	0	511	513	0	508	36	0	
0	0	0	0	0	513	512	0	490	36	0	
1	0	0	0	0	505	511	0	482	36	0	
2	0	0	0	0	503	512	0	483	36	0	
3	0	0	0	0	504	512	0	500	36	0	
4	0	0	0	0	510	514	1	528	36	0	
5	0	0	0	0	512	513	0	556	36	0	
6	0	0	0	0	506	514	0	579	36	0	
7	0	0	0	0	511	513	0	601	36	0	
8	0	0	0	0	506	513	0	616	36	0	
9	0	0	0	0	516	513	0	638	36	0	
10	0	0	0	0	506	514	0	630	36	0	
11	0	0	0	0	511	513	0	627	36	0	
12	0	0	0	0	511	512	0	623	36	0	
13	0	0	0	0	507	514	0	615	36	0	
14	0	0	0	0	509	514	0	604	36	0	
15	0	0	0	0	506	514	0	598	36	0	
0	0	0	0	0	507	512	1	588	36	0	
1	0	0	0	0	513	510	0	577	36	0	
2	0	0	0	0	514	510	0	562	36	0	
3	0	0	0	0	515	510	0	549	36	0	
4	0	0	0	0	507	511	1	534	36	0	
5	0	0	0	0	503	508	0	520	36	0	
6	0	0	0	0	512	509	0	510	36	0	
7	0	0	0	0	512	509	0	502	36	0	
8	0	0	0	0	511	510	0	499	36	0	
9	0	0	0	0	512	510	0	501	36	0	
10	0	0	0	0	515	511	0	509	36	0	
11	0	0	0	0	513	511	0	517	36	0	
12	0	0	0	0	509	511	1	534	36	0	
13	0	0	0	0	505	511	0	527	36	0	
14	0	0	0	0	513	511	0	530	36	0	
15	0	0	0	0	512	512	0	519	36	0	
0	0	0	0	0	514	512	1	504	36	0	
1	0	0	0	0	514	510	0	494	36	0	
2	0	0	0	0	515	510	0	486	36	0	
3	0	0	0	0	512	514	0	477	36	0	
4	0	0	0	0	505	513	1	463	36	0	
5	0	0	0	0	508	514	0	465	36	0	
6	0	0	0	0	510	513	0	472	36	0	
7	0	0	0	0	507	514	0	476	36	0	
8	0	0	0	0	505	514	1	481	36	0	
9	0	0	0	0	512	515	0	493	36	0	
10	0	0	0	0	506	516	0	502	36	0	
11	0	0	0	0	511	514	0	506	36	0	
12	0	0	0	0	509	514	1	507	36	0	
13	0	0	0	0	512	513	0	508	36	0	
14	0	0	0	0	512	513	0	507	36	0	
15	0	0	0	0	505	513	0	503	36	0	
0	0	0	0	0	509	515	1	492	36	0	
1	0	0	0	0	511	514	0	486	36	0	
2	0	0	0	0	507	513	0	476	36	0	
3	0	0	0	0	510	512	0	470	36	0	
4	0	0	0	0	515	512	0	454	36	0	
5	0	0	0	0	511	510	0	435	36	0	
6	0	0	0	0	509	512	0	430	36	0	
7	0	0	0	0	512	514	0	427	36	0	
8	0	0	0	0	511	513	0	422	36	0	
9	0	0	0	0	508	513	0	414	36	0	
10	0	0	0	0	511	513	0	406	36	0	
11	0	0	0	0	509	516	0	409	36	0	
12	0	0	0	0	510	515	0	412	36	0	
13	0	0	0	0	511	515	0	418	36	0	
14	0	0	0	0	510	513	0	433	36	0	
15	0	0	0	0	512	514	0	442	36	0	
0	0	0	0	0	505	513	1	438	36	0	
1	0	0	0	0	513	512	0	434	36	0	
2	0	0	0	0	508	512	0	431	36	0	
3	0	0	0	0	512	512	0	430	36	0	
4	0	0	0	0	513	512	1	421	36	0	
5	0	0	0	0	511	514	0	419	36	0	
6	0	0	0	0	517	514	0	423	36	0	
7	0	0	0	0	510	514	0	430	36	0	
8	0	0	0	0	504	515	0	443	36	0	
9	0	0	0	0	507	515	0	458	36	0	
10	0	0	0	0	512	515	0	480	36	0	
11	0	0	0	0	515	515	0	499	36	0	
12	0	0	0	0	505	517	1	516	36	0	
13	0	0	0	0	511	515	0	527	36	0	
14	0	0	0	0	512	515	0	544	36	0	
15	0	0	0	0	505	514	0	562	36	0	
0	0	0	0	0	511	515	1	578	36	0	
1	0	0	0	0	508	512	0	598	36	0	
2	0	0	0	0	507	513	0	608	36	0	
3	0	0	0	0	513	513	0	608	36	0	
4	0	0	0	0	508	512	0	599	36	0	
5	0	0	0	0	509	511	0	588	36	0	
6	0	0	0	0	511	513	0	575	36	0	
7	0	0	0	0	507	512	0	564	36	0	
8	0	0	0	0	521	514	1	553	36	0	
9	0	0	0	0	509	514	0	545	36	0	
10	0	0	0	0	510	513	0	544	36	0	
11	0	0	0	0	511	512	0	516	37	0	
12	0	0	0	0	504	512	1	511	36	0	
